Edad,Sexo,Mayor nivel educativo,Ingreso anual,AÒos de xperiencia laboral,Estado de vivienda,Monto solicitado,Destino de los fondos,Tasa de interÈs,Porcentaje del ingreso,Plazo en aÒos,Puntaje,PrÈstamos previos impagos,Estado
31,MASCULINO,TERCIARIO,54977,6,HIPOTECA,10000,EMPRESA,9.88,0.18,8,667,SI,RECHAZADO
28,FEMENINO,SECUNDARIO,72050,7,INQUILINO,5000,VIVIENDA,5.79,0.07,10,444,SI,RECHAZADO
28,MASCULINO,UNIVERSITARIO,73102,3,INQUILINO,5000,PERSONAL,8.49,0.07,5,608,SI,RECHAZADO
27,FEMENINO,TERCIARIO,65827,1,INQUILINO,5000,DEUDAS,11.99,0.08,10,679,NO,OTORGADO
31,FEMENINO,MAESTRÌA,55035,8,HIPOTECA,7500,EMPRESA,10.62,0.14,5,629,NO,RECHAZADO
31,MASCULINO,TERCIARIO,54861,9,HIPOTECA,2500,DEUDAS,7.88,0.05,8,673,NO,RECHAZADO
32,MASCULINO,SECUNDARIO,72818,9,INQUILINO,5000,SALUD,7.29,0.07,9,564,SI,RECHAZADO
30,MASCULINO,TERCIARIO,73086,7,INQUILINO,5000,SALUD,11.01,0.07,8,673,NO,RECHAZADO
31,FEMENINO,SECUNDARIO,47801,8,HIPOTECA,22000,EDUCACION,11.36,0.46,5,680,NO,OTORGADO
29,FEMENINO,SECUNDARIO,55231,7,PROPIETARIO,6800,EDUCACION,10.62,0.12,5,642,SI,RECHAZADO
28,MASCULINO,MAESTRÌA,72924,7,INQUILINO,5000,VIVIENDA,15.7,0.07,7,635,NO,RECHAZADO
27,MASCULINO,TERCIARIO,65927,4,INQUILINO,5000,DEUDAS,13.17,0.08,8,654,NO,OTORGADO
29,MASCULINO,MAESTRÌA,54803,8,HIPOTECA,14000,VIVIENDA,13.48,0.26,5,670,SI,RECHAZADO
30,FEMENINO,DOCTORADO,73176,9,INQUILINO,5000,DEUDAS,11.01,0.07,7,666,NO,RECHAZADO
30,FEMENINO,TERCIARIO,65645,10,INQUILINO,5000,EMPRESA,15.13,0.08,9,584,NO,OTORGADO
32,MASCULINO,UNIVERSITARIO,72921,9,INQUILINO,5000,EMPRESA,8.88,0.07,10,636,SI,RECHAZADO
30,MASCULINO,UNIVERSITARIO,73212,7,INQUILINO,5000,EMPRESA,12.69,0.07,8,712,SI,RECHAZADO
30,MASCULINO,TERCIARIO,54859,9,HIPOTECA,3250,EDUCACION,10.62,0.06,6,561,NO,RECHAZADO
28,MASCULINO,UNIVERSITARIO,73687,7,INQUILINO,5000,EMPRESA,10.37,0.07,7,669,NO,RECHAZADO
27,MASCULINO,UNIVERSITARIO,75397,5,INQUILINO,5000,DEUDAS,11.01,0.07,5,603,NO,RECHAZADO
28,FEMENINO,SECUNDARIO,55082,5,PROPIETARIO,15000,SALUD,9.88,0.27,6,648,SI,RECHAZADO
29,FEMENINO,SECUNDARIO,55206,10,PROPIETARIO,20000,EMPRESA,10.62,0.36,6,660,SI,RECHAZADO
27,MASCULINO,TERCIARIO,76738,4,INQUILINO,5000,DEUDAS,10,0.07,5,708,SI,RECHAZADO
34,FEMENINO,UNIVERSITARIO,77438,11,INQUILINO,5000,EDUCACION,9.63,0.06,7,650,NO,RECHAZADO
27,FEMENINO,SECUNDARIO,77573,5,INQUILINO,5000,EMPRESA,12.99,0.06,8,582,SI,RECHAZADO
27,FEMENINO,TERCIARIO,54757,2,PROPIETARIO,3500,PERSONAL,11.14,0.06,8,635,NO,RECHAZADO
27,MASCULINO,TERCIARIO,55125,4,HIPOTECA,18000,SALUD,12.87,0.33,8,502,SI,RECHAZADO
27,FEMENINO,UNIVERSITARIO,55350,5,HIPOTECA,12000,VIVIENDA,8.94,0.22,6,684,NO,RECHAZADO
35,MASCULINO,TERCIARIO,55030,12,HIPOTECA,1000,EMPRESA,11.01,0.02,10,651,SI,RECHAZADO
27,MASCULINO,TERCIARIO,78686,8,INQUILINO,5000,DEUDAS,13.99,0.06,9,657,NO,RECHAZADO
28,FEMENINO,TERCIARIO,71929,4,INQUILINO,5000,DEUDAS,15.23,0.07,6,671,NO,OTORGADO
27,MASCULINO,UNIVERSITARIO,54726,4,HIPOTECA,4000,EMPRESA,11.01,0.07,7,629,SI,RECHAZADO
27,MASCULINO,UNIVERSITARIO,55006,5,HIPOTECA,16750,DEUDAS,8.94,0.3,7,677,SI,RECHAZADO
30,MASCULINO,TERCIARIO,54864,7,HIPOTECA,10000,EMPRESA,13.57,0.18,6,672,SI,RECHAZADO
34,FEMENINO,UNIVERSITARIO,78575,7,INQUILINO,5000,VIVIENDA,10.59,0.06,9,636,SI,RECHAZADO
27,FEMENINO,SECUNDARIO,79991,3,INQUILINO,5000,SALUD,13.99,0.06,10,533,SI,RECHAZADO
33,MASCULINO,TERCIARIO,80483,10,INQUILINO,5000,EDUCACION,7.29,0.06,8,522,SI,RECHAZADO
27,MASCULINO,MAESTRÌA,73008,5,INQUILINO,5000,PERSONAL,14.54,0.07,10,589,NO,OTORGADO
34,MASCULINO,UNIVERSITARIO,55156,12,HIPOTECA,3800,DEUDAS,13.16,0.07,5,650,SI,RECHAZADO
29,MASCULINO,MAESTRÌA,47768,8,HIPOTECA,10000,PERSONAL,11.01,0.21,5,687,NO,OTORGADO
27,FEMENINO,TERCIARIO,72976,6,INQUILINO,5000,VIVIENDA,15.21,0.07,9,599,NO,OTORGADO
29,MASCULINO,UNIVERSITARIO,73054,11,INQUILINO,5000,SALUD,14.22,0.07,9,692,NO,OTORGADO
27,MASCULINO,TERCIARIO,80457,5,INQUILINO,5000,EMPRESA,5.79,0.06,6,540,SI,RECHAZADO
28,MASCULINO,SECUNDARIO,81729,4,INQUILINO,5000,DEUDAS,14.26,0.06,8,590,SI,RECHAZADO
28,MASCULINO,SECUNDARIO,81252,5,INQUILINO,5000,EDUCACION,11.86,0.06,10,542,SI,RECHAZADO
32,FEMENINO,TERCIARIO,82764,10,INQUILINO,5000,EMPRESA,15.7,0.06,7,610,SI,RECHAZADO
33,FEMENINO,SECUNDARIO,82447,12,INQUILINO,5000,EDUCACION,13.49,0.06,8,641,NO,RECHAZADO
30,FEMENINO,SECUNDARIO,77228,7,INQUILINO,5000,PERSONAL,10.39,0.06,8,662,NO,OTORGADO
31,FEMENINO,TERCIARIO,55000,7,HIPOTECA,6000,PERSONAL,9.32,0.11,9,643,SI,RECHAZADO
27,MASCULINO,TERCIARIO,85141,7,INQUILINO,5000,PERSONAL,9.63,0.06,5,671,NO,RECHAZADO
27,MASCULINO,MAESTRÌA,55013,4,PROPIETARIO,20000,EMPRESA,12.84,0.36,10,675,NO,RECHAZADO
34,FEMENINO,UNIVERSITARIO,85345,13,INQUILINO,5000,DEUDAS,9.91,0.06,7,658,NO,RECHAZADO
30,MASCULINO,SECUNDARIO,84983,7,INQUILINO,5000,PERSONAL,11.71,0.06,5,662,SI,RECHAZADO
35,FEMENINO,TERCIARIO,84618,13,INQUILINO,5000,EMPRESA,7.74,0.06,6,630,SI,RECHAZADO
29,MASCULINO,TERCIARIO,55013,7,HIPOTECA,13000,EDUCACION,9.63,0.24,9,666,SI,RECHAZADO
29,FEMENINO,TERCIARIO,85055,7,INQUILINO,5000,EDUCACION,11.01,0.06,6,572,SI,RECHAZADO
29,FEMENINO,TERCIARIO,54722,7,PROPIETARIO,8000,SALUD,12.21,0.15,10,664,NO,RECHAZADO
34,FEMENINO,SECUNDARIO,87662,11,INQUILINO,5000,SALUD,10.59,0.06,9,609,NO,RECHAZADO
28,MASCULINO,UNIVERSITARIO,87465,5,INQUILINO,5000,PERSONAL,10.59,0.06,9,685,SI,RECHAZADO
28,FEMENINO,SECUNDARIO,88008,3,INQUILINO,5000,SALUD,8.88,0.06,7,677,SI,RECHAZADO
30,FEMENINO,UNIVERSITARIO,88201,5,INQUILINO,5000,PERSONAL,13.85,0.06,6,639,SI,RECHAZADO
27,MASCULINO,MAESTRÌA,55032,5,HIPOTECA,12000,SALUD,9.76,0.22,6,693,NO,RECHAZADO
32,MASCULINO,UNIVERSITARIO,91117,8,INQUILINO,5000,SALUD,9.99,0.05,8,712,SI,RECHAZADO
31,MASCULINO,MAESTRÌA,90957,8,INQUILINO,5000,SALUD,10.75,0.05,6,631,NO,RECHAZADO
28,FEMENINO,SECUNDARIO,91047,6,INQUILINO,5000,SALUD,7.88,0.05,10,649,SI,RECHAZADO
31,MASCULINO,SECUNDARIO,48195,6,HIPOTECA,12000,VIVIENDA,13.3,0.25,7,560,NO,OTORGADO
30,FEMENINO,UNIVERSITARIO,91367,1,INQUILINO,5000,PERSONAL,10.62,0.05,5,688,SI,RECHAZADO
32,FEMENINO,UNIVERSITARIO,47813,8,HIPOTECA,2800,VIVIENDA,12.17,0.06,6,666,NO,OTORGADO
28,FEMENINO,UNIVERSITARIO,55136,6,HIPOTECA,6000,EMPRESA,5.42,0.11,9,651,SI,RECHAZADO
28,MASCULINO,DOCTORADO,55043,4,HIPOTECA,10175,EDUCACION,12.69,0.18,9,727,NO,RECHAZADO
33,MASCULINO,UNIVERSITARIO,55399,13,HIPOTECA,7000,EMPRESA,8,0.13,7,688,NO,RECHAZADO
28,MASCULINO,SECUNDARIO,95109,8,INQUILINO,5000,VIVIENDA,14.27,0.05,6,622,NO,RECHAZADO
34,FEMENINO,SECUNDARIO,55090,11,HIPOTECA,5000,PERSONAL,9.63,0.09,9,634,SI,RECHAZADO
34,MASCULINO,TERCIARIO,97037,10,INQUILINO,5000,EMPRESA,11.01,0.05,9,641,SI,RECHAZADO
32,MASCULINO,SECUNDARIO,97173,10,INQUILINO,5000,DEUDAS,11.01,0.05,6,654,SI,RECHAZADO
34,MASCULINO,TERCIARIO,96600,15,INQUILINO,5000,VIVIENDA,6.17,0.05,10,614,SI,RECHAZADO
29,MASCULINO,UNIVERSITARIO,55477,9,HIPOTECA,15150,PERSONAL,14.54,0.27,10,689,SI,RECHAZADO
28,FEMENINO,DOCTORADO,89523,7,INQUILINO,5000,DEUDAS,15.21,0.06,8,707,NO,OTORGADO
27,MASCULINO,UNIVERSITARIO,55406,2,HIPOTECA,4800,SALUD,11.01,0.09,8,622,SI,RECHAZADO
27,FEMENINO,SECUNDARIO,97097,1,INQUILINO,5000,EMPRESA,13.47,0.05,9,670,NO,RECHAZADO
28,MASCULINO,TERCIARIO,99548,3,INQUILINO,5000,PERSONAL,14.26,0.05,5,665,SI,RECHAZADO
33,FEMENINO,TERCIARIO,99258,10,INQUILINO,5000,EMPRESA,7.51,0.05,8,594,SI,RECHAZADO
34,MASCULINO,DOCTORADO,99072,12,INQUILINO,5000,VIVIENDA,8.32,0.05,9,664,SI,RECHAZADO
33,FEMENINO,UNIVERSITARIO,99647,13,INQUILINO,5000,VIVIENDA,7.51,0.05,5,632,SI,RECHAZADO
32,MASCULINO,SECUNDARIO,79483,12,INQUILINO,5000,SALUD,11.28,0.06,9,654,NO,OTORGADO
32,MASCULINO,MAESTRÌA,55807,10,HIPOTECA,18250,PERSONAL,12.73,0.33,5,554,SI,RECHAZADO
29,MASCULINO,TERCIARIO,55866,8,HIPOTECA,10000,VIVIENDA,10.65,0.18,10,614,SI,RECHAZADO
29,FEMENINO,UNIVERSITARIO,81475,7,INQUILINO,5000,SALUD,7.51,0.06,10,613,NO,OTORGADO
28,MASCULINO,TERCIARIO,55427,6,PROPIETARIO,8400,SALUD,11.01,0.15,5,590,NO,RECHAZADO
33,FEMENINO,SECUNDARIO,103074,11,INQUILINO,5000,EDUCACION,7.9,0.05,8,541,SI,RECHAZADO
31,MASCULINO,TERCIARIO,55833,11,HIPOTECA,7500,EMPRESA,11.49,0.13,5,562,SI,RECHAZADO
27,FEMENINO,DOCTORADO,55999,7,HIPOTECA,5000,DEUDAS,13.23,0.09,8,611,SI,RECHAZADO
27,MASCULINO,UNIVERSITARIO,55541,4,PROPIETARIO,14000,EMPRESA,13.92,0.25,6,661,SI,RECHAZADO
34,FEMENINO,TERCIARIO,102814,12,INQUILINO,5000,EMPRESA,11.83,0.05,5,625,SI,RECHAZADO
31,FEMENINO,UNIVERSITARIO,55585,11,HIPOTECA,7000,EDUCACION,9.88,0.13,8,670,NO,RECHAZADO
30,FEMENINO,TERCIARIO,102791,10,INQUILINO,5000,EMPRESA,15.05,0.05,9,705,SI,RECHAZADO
29,MASCULINO,SECUNDARIO,55954,3,HIPOTECA,6000,DEUDAS,13.49,0.11,8,668,NO,RECHAZADO
35,MASCULINO,SECUNDARIO,102932,11,INQUILINO,5000,VIVIENDA,9.07,0.05,6,671,SI,RECHAZADO
31,FEMENINO,UNIVERSITARIO,104257,9,INQUILINO,5000,DEUDAS,11.01,0.05,8,660,SI,RECHAZADO
27,MASCULINO,TERCIARIO,55640,7,HIPOTECA,15350,EMPRESA,8.9,0.28,10,580,SI,RECHAZADO
27,FEMENINO,TERCIARIO,55370,2,HIPOTECA,3000,SALUD,6.99,0.05,7,603,SI,RECHAZADO
27,MASCULINO,UNIVERSITARIO,55920,1,HIPOTECA,7500,EDUCACION,5.42,0.13,5,640,SI,RECHAZADO
33,MASCULINO,TERCIARIO,55866,8,HIPOTECA,4000,EDUCACION,5.99,0.07,10,654,SI,RECHAZADO
27,FEMENINO,TERCIARIO,56039,3,HIPOTECA,1450,VIVIENDA,8.49,0.03,8,610,NO,RECHAZADO
30,MASCULINO,SECUNDARIO,48790,6,HIPOTECA,15000,EDUCACION,7.49,0.31,5,640,NO,OTORGADO
28,FEMENINO,MAESTRÌA,108192,4,INQUILINO,5000,VIVIENDA,15.2,0.05,6,691,NO,RECHAZADO
30,MASCULINO,UNIVERSITARIO,55554,6,HIPOTECA,5000,VIVIENDA,7.29,0.09,8,652,SI,RECHAZADO
29,FEMENINO,SECUNDARIO,55859,9,HIPOTECA,9600,EMPRESA,10.36,0.17,5,703,NO,RECHAZADO
29,MASCULINO,MAESTRÌA,55857,6,HIPOTECA,4750,EDUCACION,11.01,0.09,9,626,SI,RECHAZADO
27,FEMENINO,UNIVERSITARIO,110214,3,INQUILINO,5000,DEUDAS,13.49,0.05,10,565,SI,RECHAZADO
28,MASCULINO,MAESTRÌA,56172,9,HIPOTECA,2500,EMPRESA,13.35,0.04,9,514,SI,RECHAZADO
30,MASCULINO,UNIVERSITARIO,111523,7,INQUILINO,5000,EMPRESA,11.01,0.04,6,665,NO,RECHAZADO
32,MASCULINO,TERCIARIO,116116,10,INQUILINO,5000,PERSONAL,11.99,0.04,9,596,SI,RECHAZADO
29,MASCULINO,UNIVERSITARIO,55820,5,HIPOTECA,2000,PERSONAL,7.88,0.04,10,681,SI,RECHAZADO
28,MASCULINO,SECUNDARIO,116285,5,INQUILINO,5000,EMPRESA,11.12,0.04,7,668,SI,RECHAZADO
27,FEMENINO,MAESTRÌA,48640,7,HIPOTECA,2500,EMPRESA,20,0.05,8,568,NO,OTORGADO
30,MASCULINO,MAESTRÌA,55727,11,HIPOTECA,6400,EMPRESA,8.94,0.11,7,715,SI,RECHAZADO
27,FEMENINO,MAESTRÌA,118324,4,INQUILINO,5000,EMPRESA,13.98,0.04,6,693,NO,RECHAZADO
28,MASCULINO,MAESTRÌA,55710,3,PROPIETARIO,8000,PERSONAL,15.58,0.14,10,690,NO,RECHAZADO
27,FEMENINO,UNIVERSITARIO,55761,4,HIPOTECA,1000,EDUCACION,16.29,0.02,9,659,NO,RECHAZADO
28,MASCULINO,UNIVERSITARIO,121106,10,INQUILINO,5000,SALUD,11.49,0.04,10,566,SI,RECHAZADO
27,MASCULINO,TERCIARIO,55958,5,PROPIETARIO,14000,SALUD,11.01,0.25,6,555,SI,RECHAZADO
27,FEMENINO,UNIVERSITARIO,55933,6,HIPOTECA,9300,PERSONAL,11.01,0.17,10,570,NO,RECHAZADO
30,MASCULINO,TERCIARIO,48639,5,HIPOTECA,14500,DEUDAS,10.75,0.3,7,710,NO,OTORGADO
27,FEMENINO,SECUNDARIO,121110,6,INQUILINO,5000,SALUD,12.42,0.04,8,651,NO,RECHAZADO
32,MASCULINO,UNIVERSITARIO,121059,11,INQUILINO,5000,VIVIENDA,11.01,0.04,6,694,SI,RECHAZADO
29,FEMENINO,UNIVERSITARIO,120893,9,INQUILINO,5000,EDUCACION,12.23,0.04,8,630,NO,RECHAZADO
35,FEMENINO,UNIVERSITARIO,121282,12,INQUILINO,5000,SALUD,7.74,0.04,7,595,SI,RECHAZADO
27,MASCULINO,SECUNDARIO,124724,6,INQUILINO,5000,EMPRESA,9.32,0.04,7,500,SI,RECHAZADO
28,MASCULINO,SECUNDARIO,48947,6,HIPOTECA,10000,EDUCACION,8.49,0.2,8,566,NO,OTORGADO
35,FEMENINO,TERCIARIO,114911,15,INQUILINO,5000,VIVIENDA,14.42,0.04,6,658,NO,OTORGADO
33,FEMENINO,DOCTORADO,137660,9,INQUILINO,5000,SALUD,11.83,0.04,9,706,NO,RECHAZADO
35,FEMENINO,SECUNDARIO,55986,15,HIPOTECA,15000,EMPRESA,14.42,0.27,7,691,SI,RECHAZADO
28,MASCULINO,SECUNDARIO,56058,7,OTRO,5500,EMPRESA,10.2,0.1,10,579,SI,RECHAZADO
27,MASCULINO,UNIVERSITARIO,168827,6,INQUILINO,5000,EMPRESA,9.99,0.03,8,670,NO,RECHAZADO
27,MASCULINO,TERCIARIO,171508,7,INQUILINO,5000,SALUD,13.16,0.03,9,540,NO,RECHAZADO
30,FEMENINO,TERCIARIO,173831,7,INQUILINO,5000,EDUCACION,16.32,0.03,7,673,NO,RECHAZADO
30,FEMENINO,TERCIARIO,56277,5,HIPOTECA,12000,EDUCACION,11.01,0.21,9,646,SI,RECHAZADO
27,MASCULINO,UNIVERSITARIO,175296,6,INQUILINO,5000,SALUD,12.69,0.03,7,640,SI,RECHAZADO
30,MASCULINO,TERCIARIO,56084,8,PROPIETARIO,11200,VIVIENDA,14.27,0.2,10,590,SI,RECHAZADO
27,FEMENINO,UNIVERSITARIO,56201,3,HIPOTECA,18000,SALUD,7.9,0.32,8,596,SI,RECHAZADO
34,FEMENINO,UNIVERSITARIO,55979,12,HIPOTECA,10000,EMPRESA,6.62,0.18,6,637,SI,RECHAZADO
35,MASCULINO,MAESTRÌA,241175,14,INQUILINO,5000,EMPRESA,11.01,0.02,10,673,NO,RECHAZADO
31,MASCULINO,SECUNDARIO,49088,8,HIPOTECA,9500,DEUDAS,16.77,0.19,10,635,NO,OTORGADO
29,MASCULINO,TERCIARIO,240902,8,INQUILINO,5000,PERSONAL,7.43,0.02,10,598,NO,RECHAZADO
28,FEMENINO,TERCIARIO,332241,6,INQUILINO,5000,PERSONAL,6.62,0.02,10,666,SI,RECHAZADO
29,MASCULINO,MAESTRÌA,56063,7,HIPOTECA,6000,EMPRESA,11.49,0.11,5,657,NO,RECHAZADO
34,MASCULINO,TERCIARIO,55994,11,HIPOTECA,6700,DEUDAS,11.01,0.12,10,653,SI,RECHAZADO
28,FEMENINO,TERCIARIO,36633,5,INQUILINO,5200,PERSONAL,5.42,0.14,7,583,SI,RECHAZADO
27,MASCULINO,SECUNDARIO,56264,6,PROPIETARIO,8000,EMPRESA,11.01,0.14,9,656,SI,RECHAZADO
28,MASCULINO,SECUNDARIO,56546,2,HIPOTECA,6500,PERSONAL,6.99,0.11,7,652,NO,RECHAZADO
31,FEMENINO,MAESTRÌA,47768,8,INQUILINO,5200,DEUDAS,13.48,0.11,9,620,NO,RECHAZADO
30,FEMENINO,TERCIARIO,56403,7,PROPIETARIO,6000,PERSONAL,12.68,0.11,6,690,SI,RECHAZADO
27,MASCULINO,SECUNDARIO,54834,5,INQUILINO,5200,DEUDAS,13.49,0.09,8,570,SI,RECHAZADO
28,MASCULINO,SECUNDARIO,48047,6,INQUILINO,5250,DEUDAS,11.49,0.11,8,617,SI,RECHAZADO
27,FEMENINO,UNIVERSITARIO,58516,6,INQUILINO,5250,SALUD,15.27,0.09,6,640,SI,RECHAZADO
29,MASCULINO,SECUNDARIO,19845,8,INQUILINO,5275,PERSONAL,14.72,0.27,8,660,NO,OTORGADO
31,FEMENINO,SECUNDARIO,60729,10,INQUILINO,5275,EDUCACION,12.53,0.09,6,638,SI,RECHAZADO
27,FEMENINO,TERCIARIO,56374,7,PROPIETARIO,18000,EDUCACION,6.17,0.32,5,661,SI,RECHAZADO
27,MASCULINO,UNIVERSITARIO,25195,7,INQUILINO,5300,DEUDAS,11.01,0.21,6,607,SI,RECHAZADO
29,MASCULINO,SECUNDARIO,56426,7,HIPOTECA,7500,VIVIENDA,14.35,0.13,5,602,NO,RECHAZADO
29,MASCULINO,SECUNDARIO,56347,8,HIPOTECA,4000,PERSONAL,6.76,0.07,9,562,SI,RECHAZADO
32,FEMENINO,UNIVERSITARIO,44548,8,INQUILINO,5300,EMPRESA,8.9,0.12,6,619,SI,RECHAZADO
27,MASCULINO,MAESTRÌA,53129,4,INQUILINO,5300,EMPRESA,14.65,0.1,10,729,NO,RECHAZADO
31,MASCULINO,TERCIARIO,56173,9,HIPOTECA,7000,EMPRESA,7.88,0.12,6,591,NO,RECHAZADO
32,MASCULINO,SECUNDARIO,58007,10,INQUILINO,5300,SALUD,11.49,0.09,8,627,SI,RECHAZADO
28,FEMENINO,UNIVERSITARIO,56146,2,HIPOTECA,16750,EDUCACION,14.96,0.3,6,662,NO,RECHAZADO
34,MASCULINO,UNIVERSITARIO,30883,13,INQUILINO,5325,EMPRESA,10.99,0.17,7,629,SI,RECHAZADO
28,MASCULINO,TERCIARIO,19179,10,INQUILINO,5375,PERSONAL,9.91,0.28,5,651,NO,OTORGADO
29,MASCULINO,DOCTORADO,22369,7,INQUILINO,5375,VIVIENDA,12.69,0.24,9,499,NO,OTORGADO
28,FEMENINO,MAESTRÌA,56398,6,HIPOTECA,4000,PERSONAL,11.48,0.07,5,648,NO,RECHAZADO
28,FEMENINO,TERCIARIO,56275,8,HIPOTECA,6000,EDUCACION,8,0.11,7,582,SI,RECHAZADO
30,FEMENINO,SECUNDARIO,25315,8,INQUILINO,5400,SALUD,14.61,0.21,7,641,SI,RECHAZADO
29,MASCULINO,MAESTRÌA,49278,6,OTRO,15000,DEUDAS,16.63,0.3,10,537,NO,OTORGADO
27,MASCULINO,TERCIARIO,56263,5,HIPOTECA,18000,DEUDAS,10.74,0.32,9,575,SI,RECHAZADO
30,FEMENINO,MAESTRÌA,36078,8,INQUILINO,5400,DEUDAS,7.14,0.15,10,620,SI,RECHAZADO
28,MASCULINO,UNIVERSITARIO,56164,4,HIPOTECA,6000,DEUDAS,10.75,0.11,8,594,SI,RECHAZADO
29,FEMENINO,UNIVERSITARIO,56477,7,HIPOTECA,4800,VIVIENDA,14.72,0.08,6,647,NO,RECHAZADO
29,FEMENINO,UNIVERSITARIO,49039,7,INQUILINO,5400,EMPRESA,7.9,0.11,7,646,SI,RECHAZADO
32,FEMENINO,UNIVERSITARIO,49077,9,INQUILINO,5400,EDUCACION,11.11,0.11,5,677,SI,RECHAZADO
29,FEMENINO,UNIVERSITARIO,53639,5,INQUILINO,5400,PERSONAL,16,0.1,8,672,NO,OTORGADO
34,FEMENINO,TERCIARIO,61922,11,INQUILINO,5400,PERSONAL,13.16,0.09,9,602,NO,RECHAZADO
27,MASCULINO,SECUNDARIO,65776,7,INQUILINO,5400,VIVIENDA,14.27,0.08,6,629,NO,RECHAZADO
28,FEMENINO,UNIVERSITARIO,68418,6,INQUILINO,5400,EDUCACION,15.68,0.08,6,522,SI,RECHAZADO
31,FEMENINO,SECUNDARIO,56519,8,HIPOTECA,7500,PERSONAL,7.88,0.13,6,652,SI,RECHAZADO
27,FEMENINO,MAESTRÌA,56501,5,HIPOTECA,11500,DEUDAS,13.48,0.2,8,707,SI,RECHAZADO
29,MASCULINO,SECUNDARIO,56415,3,HIPOTECA,12000,EDUCACION,7.51,0.21,10,628,SI,RECHAZADO
29,FEMENINO,TERCIARIO,77021,9,INQUILINO,5400,PERSONAL,7.66,0.07,7,695,SI,RECHAZADO
34,FEMENINO,MAESTRÌA,56531,11,HIPOTECA,8500,EDUCACION,11.01,0.15,9,614,NO,RECHAZADO
31,MASCULINO,SECUNDARIO,56661,8,HIPOTECA,6250,DEUDAS,5.79,0.11,10,653,SI,RECHAZADO
29,FEMENINO,TERCIARIO,90793,5,INQUILINO,5400,PERSONAL,14.79,0.06,5,662,SI,RECHAZADO
27,MASCULINO,TERCIARIO,93737,4,INQUILINO,5425,DEUDAS,10.59,0.06,9,609,NO,OTORGADO
30,MASCULINO,UNIVERSITARIO,56906,7,HIPOTECA,6000,EMPRESA,7.88,0.11,8,677,NO,RECHAZADO
31,MASCULINO,SECUNDARIO,56938,12,HIPOTECA,8000,PERSONAL,13.04,0.14,6,539,SI,RECHAZADO
30,FEMENINO,SECUNDARIO,49481,9,HIPOTECA,4800,VIVIENDA,14.65,0.1,10,629,NO,OTORGADO
30,MASCULINO,UNIVERSITARIO,31109,6,INQUILINO,5475,PERSONAL,12.68,0.18,6,574,NO,RECHAZADO
28,MASCULINO,UNIVERSITARIO,57329,9,HIPOTECA,5000,EMPRESA,11.01,0.09,7,516,SI,RECHAZADO
27,FEMENINO,SECUNDARIO,57154,5,HIPOTECA,4800,DEUDAS,11.01,0.08,10,653,SI,RECHAZADO
35,FEMENINO,UNIVERSITARIO,56963,16,HIPOTECA,17000,EDUCACION,11.83,0.3,10,709,NO,RECHAZADO
27,FEMENINO,TERCIARIO,18996,5,INQUILINO,5500,EMPRESA,5.99,0.29,8,627,NO,OTORGADO
31,FEMENINO,TERCIARIO,56995,12,HIPOTECA,7200,SALUD,11.01,0.13,6,700,SI,RECHAZADO
32,FEMENINO,TERCIARIO,57474,10,HIPOTECA,11325,VIVIENDA,7.51,0.2,10,635,SI,RECHAZADO
33,FEMENINO,MAESTRÌA,57323,11,HIPOTECA,6200,EDUCACION,10.99,0.11,8,604,SI,RECHAZADO
27,MASCULINO,MAESTRÌA,57094,3,HIPOTECA,12375,EMPRESA,10.91,0.22,6,709,SI,RECHAZADO
34,MASCULINO,MAESTRÌA,23874,12,INQUILINO,5500,PERSONAL,15.23,0.23,8,661,NO,OTORGADO
35,MASCULINO,UNIVERSITARIO,25163,14,INQUILINO,5500,EDUCACION,12.69,0.22,7,611,NO,RECHAZADO
27,FEMENINO,MAESTRÌA,25079,4,INQUILINO,5500,EDUCACION,12.69,0.22,5,618,NO,RECHAZADO
27,FEMENINO,UNIVERSITARIO,57304,6,HIPOTECA,6000,VIVIENDA,9.99,0.1,7,632,SI,RECHAZADO
27,MASCULINO,UNIVERSITARIO,25500,2,INQUILINO,5500,SALUD,6.91,0.22,7,674,SI,RECHAZADO
27,MASCULINO,TERCIARIO,49696,7,HIPOTECA,2000,DEUDAS,7.29,0.04,5,619,NO,OTORGADO
34,MASCULINO,TERCIARIO,57138,11,HIPOTECA,5525,VIVIENDA,11.11,0.1,6,592,NO,RECHAZADO
32,MASCULINO,TERCIARIO,27147,10,INQUILINO,5500,DEUDAS,14.72,0.2,7,579,SI,RECHAZADO
31,FEMENINO,UNIVERSITARIO,57215,9,HIPOTECA,5500,PERSONAL,11.01,0.1,10,689,NO,RECHAZADO
27,FEMENINO,TERCIARIO,57393,7,HIPOTECA,6500,EMPRESA,12.87,0.11,6,587,SI,RECHAZADO
28,FEMENINO,UNIVERSITARIO,29868,6,INQUILINO,5500,PERSONAL,10.36,0.18,7,690,SI,RECHAZADO
30,MASCULINO,UNIVERSITARIO,29742,6,INQUILINO,5500,SALUD,13.23,0.18,8,645,SI,RECHAZADO
32,MASCULINO,UNIVERSITARIO,31196,12,INQUILINO,5500,EMPRESA,11.11,0.18,10,688,SI,RECHAZADO
28,FEMENINO,SECUNDARIO,57279,5,HIPOTECA,3600,PERSONAL,9.91,0.06,10,628,NO,RECHAZADO
